timestamp,domain,query_type,dnssec,protocol,client_ip,status,reasons,destination_country,root_domain,device_id,device_name,device_model,device_local_ip,matched_name,client_name
2025-09-17T22:12:12.847Z,improving.duckduckgo.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:12:12.619Z,sync.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:12:12.619Z,sync.duckduckgo.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:12:12.619Z,sync.duckduckgo.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:11:26.924Z,improving.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:11:26.610Z,staticcdn.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:10:09.148Z,ocsp2.apple.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:10:09.148Z,ocsp2.apple.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:10:09.148Z,ocsp2.apple.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:09:51.171Z,staticcdn.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:09:50.310Z,duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:09:50.310Z,duckduckgo.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:09:50.310Z,duckduckgo.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:09:45.524Z,improving.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:09:41.189Z,gateway.icloud.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,icloud.com,,,,,,apple-profile
2025-09-17T22:09:40.886Z,c.apple.news,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,apple.news,,,,,cdn.icloud-content.com,apple-profile
2025-09-17T22:09:40.886Z,c.apple.news,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,apple.news,,,,,cdn.icloud-content.com,apple-profile
2025-09-17T22:09:40.886Z,c.apple.news,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,apple.news,,,,,cdn.icloud-content.com,apple-profile
2025-09-17T22:08:25.326Z,improving.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:08:23.522Z,staticcdn.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:07:51.481Z,33-courier.push.apple.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:07:51.481Z,33-courier.push.apple.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:07:51.481Z,33-courier.push.apple.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:07:51.411Z,25-courier.push.apple.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:07:51.411Z,25-courier.push.apple.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:07:51.411Z,25-courier.push.apple.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:06:29.647Z,codeload.github.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,github.com,,,,,,apple-profile
2025-09-17T22:06:29.647Z,codeload.github.com,A,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,github.com,,,,,,apple-profile
2025-09-17T22:06:29.377Z,github.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,github.com,,,,,,apple-profile
2025-09-17T22:06:29.377Z,github.com,A,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,github.com,,,,,,apple-profile
2025-09-17T22:06:28.641Z,raw.githubusercontent.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,raw.githubusercontent.com,,,,,,apple-profile
2025-09-17T22:06:28.634Z,raw.githubusercontent.com,A,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,raw.githubusercontent.com,,,,,,apple-profile
