timestamp,domain,query_type,dnssec,protocol,client_ip,status,reasons,destination_country,root_domain,device_id,device_name,device_model,device_local_ip,matched_name,client_name
2025-09-18T06:40:44.837Z,firebaselogging.googleapis.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"blocklist:nextdns-recommended",,firebaselogging.googleapis.com,,,,,,
2025-09-18T06:40:44.810Z,firebaselogging.googleapis.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"blocklist:nextdns-recommended",,firebaselogging.googleapis.com,,,,,,
2025-09-18T06:40:44.651Z,android.googleapis.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,android.googleapis.com,,,,,,
2025-09-18T06:40:44.651Z,android.googleapis.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,android.googleapis.com,,,,,,
2025-09-18T06:40:44.651Z,crashlyticsreports-pa.googleapis.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"blocklist:nextdns-recommended",,crashlyticsreports-pa.googleapis.com,,,,,,
2025-09-18T06:40:44.651Z,crashlyticsreports-pa.googleapis.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"blocklist:nextdns-recommended",,crashlyticsreports-pa.googleapis.com,,,,,,
2025-09-18T06:40:44.651Z,firebaselogging-pa.googleapis.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"blocklist:nextdns-recommended",,firebaselogging-pa.googleapis.com,,,,,,
2025-09-18T06:40:44.619Z,firebaselogging-pa.googleapis.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"blocklist:nextdns-recommended",,firebaselogging-pa.googleapis.com,,,,,,
2025-09-18T06:40:43.616Z,api-fp-retry-bj.fengkongcloud.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,fengkongcloud.com,,,,,,
2025-09-18T06:40:43.590Z,api-fp-retry-bj.fengkongcloud.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,fengkongcloud.com,,,,,,
2025-09-18T06:40:39.648Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:40:39.648Z,gator.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,volces.com,,,,,,
2025-09-18T06:40:39.623Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:40:39.623Z,apmplus.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:40:39.623Z,gator.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,volces.com,,,,,,
2025-09-18T06:39:36.772Z,tab.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,volces.com,,,,,,
2025-09-18T06:39:36.771Z,tab.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,volces.com,,,,,,
2025-09-18T06:39:15.191Z,apmplus.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:39:15.190Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:39:15.190Z,apmplus.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:38:43.451Z,api-fp-retry-bj.fengkongcloud.com.lan,AAAA,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:38:43.451Z,api-fp-retry-bj.fengkongcloud.com.lan,A,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:38:14.149Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:38:14.149Z,apmplus.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:38:14.149Z,gator.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,volces.com,,,,,,
2025-09-18T06:38:14.079Z,gator.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,volces.com,,,,,,
2025-09-18T06:38:13.244Z,api-fp-retry-bj.fengkongcloud.com.lan,AAAA,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:38:13.244Z,api-fp-retry-bj.fengkongcloud.com.lan,A,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:37:42.998Z,api-fp-retry-bj.fengkongcloud.com.lan,AAAA,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:37:42.968Z,api-fp-retry-bj.fengkongcloud.com.lan,A,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:37:36.577Z,www.googleapis.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,www.googleapis.com,,,,,,
2025-09-18T06:37:36.546Z,www.googleapis.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,www.googleapis.com,,,,,,
2025-09-18T06:37:21.618Z,phosphor-pa.googleapis.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,phosphor-pa.googleapis.com,,,,,,
2025-09-18T06:37:21.589Z,phosphor-pa.googleapis.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,phosphor-pa.googleapis.com,,,,,,
2025-09-18T06:37:13.847Z,apmplus.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:37:13.673Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:37:13.642Z,apmplus.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:37:13.527Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:37:12.928Z,api-fp-retry-bj.fengkongcloud.com.lan,AAAA,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:37:12.928Z,api-fp-retry-bj.fengkongcloud.com.lan,A,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:36:42.618Z,api-fp-retry-bj.fengkongcloud.com.lan,AAAA,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:36:42.618Z,api-fp-retry-bj.fengkongcloud.com.lan,A,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:36:13.453Z,apmplus.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:36:13.428Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:36:13.382Z,apmplus.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:36:13.306Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:36:12.388Z,api-fp-retry-bj.fengkongcloud.com.lan,AAAA,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:36:12.388Z,api-fp-retry-bj.fengkongcloud.com.lan,A,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:35:50.383Z,chat.deepseek.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,deepseek.com,,,,,,
2025-09-18T06:35:50.227Z,chat.deepseek.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,deepseek.com,,,,,,
2025-09-18T06:35:42.194Z,api-fp-retry-bj.fengkongcloud.com.lan,AAAA,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:35:42.194Z,api-fp-retry-bj.fengkongcloud.com.lan,A,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:35:11.907Z,api-fp-retry-bj.fengkongcloud.com.lan,AAAA,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:35:11.907Z,api-fp-retry-bj.fengkongcloud.com.lan,A,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:35:11.907Z,apmplus.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:35:11.906Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:35:11.877Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:35:11.877Z,apmplus.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
2025-09-18T06:35:11.877Z,gator.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,volces.com,,,,,,
2025-09-18T06:35:11.877Z,gator.volces.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,AU,volces.com,,,,,,
2025-09-18T06:32:41.511Z,api-fp-retry-bj.fengkongcloud.com.lan,A,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:32:41.483Z,api-fp-retry-bj.fengkongcloud.com.lan,AAAA,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:32:37.153Z,nxj0g7.fscdn.eppo.cloud,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,eppo.cloud,,,,,,
2025-09-18T06:32:13.552Z,firebaseremoteconfigrealtime.googleapis.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,firebaseremoteconfigrealtime.googleapis.com,,,,,,
2025-09-18T06:32:13.527Z,firebaseremoteconfigrealtime.googleapis.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,firebaseremoteconfigrealtime.googleapis.com,,,,,,
2025-09-18T06:32:13.327Z,crashlyticsreports-pa.googleapis.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"blocklist:nextdns-recommended",,crashlyticsreports-pa.googleapis.com,,,,,,
2025-09-18T06:32:13.297Z,crashlyticsreports-pa.googleapis.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"blocklist:nextdns-recommended",,crashlyticsreports-pa.googleapis.com,,,,,,
2025-09-18T06:32:11.997Z,playgateway-pa.googleapis.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,playgateway-pa.googleapis.com,,,,,,
2025-09-18T06:32:11.967Z,playgateway-pa.googleapis.com,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,playgateway-pa.googleapis.com,,,,,,
2025-09-18T06:32:11.437Z,api-fp-retry-bj.fengkongcloud.com.lan,A,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:32:11.412Z,api-fp-retry-bj.fengkongcloud.com.lan,AAAA,true,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,,com.lan,,,,,,
2025-09-18T06:32:06.738Z,nxj0g7.fscdn.eppo.cloud,A,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,,,US,eppo.cloud,,,,,,
2025-09-18T06:31:41.364Z,apmplus.volces.com,AAAA,false,DNS-over-TLS,2603:8081:6ff0:7700:9d3e:d48b:3cbc:3a22,blocked,"googlesafebrowsing",,volces.com,,,,,apmplus.volces.com.w.cdngslb.com,
